year,town,storey,flat_model,lease_rem,price cpi_adj
2012,TAMPINES,5,New Generation,71,497697.4656
2012,TAMPINES,5,Model A,71,492228.2627
2012,TAMPINES,2,Model A,71,490040.5815
2012,TAMPINES,2,New Generation,71,479102.1756
2012,TAMPINES,5,New Generation,72,537622.6469
2012,TAMPINES,5,Model A,72,514105.0743
2012,TAMPINES,11,New Generation,72,500978.9873
2012,TAMPINES,2,New Generation,72,459413.0451
2012,TAMPINES,8,Simplified,72,448474.6393
2012,TAMPINES,2,New Generation,73,480196.0162
2012,TAMPINES,11,Simplified,73,471445.2916
2012,TAMPINES,8,Simplified,73,462694.5669
2012,TAMPINES,11,Simplified,73,459413.0451
2012,TAMPINES,2,Model A,74,523949.6396
2012,TAMPINES,11,Model A,74,519574.2772
2012,TAMPINES,2,Model A,74,497697.4656
2012,TAMPINES,8,Simplified,74,475820.6539
2012,TAMPINES,8,Simplified,74,462694.5669
2012,TAMPINES,2,Simplified,74,459413.0451
2012,TAMPINES,2,Model A,75,570984.7847
2012,TAMPINES,8,Model A,75,565515.5818
2012,TAMPINES,8,Model A,75,539140.8976
2012,TAMPINES,8,Model A,75,522855.799
2012,TAMPINES,8,Model A,75,514105.0743
2012,TAMPINES,2,Model A,75,497697.4656
2012,TAMPINES,2,Simplified,75,492228.2627
2012,TAMPINES,5,Simplified,75,470351.451
2012,TAMPINES,5,Model A,76,580706.8398
2012,TAMPINES,5,Model A,76,555671.0165
2012,TAMPINES,5,Model A,76,514105.0743
2012,TAMPINES,5,Model A,76,508635.8714
2012,TAMPINES,8,Model A,76,499885.1467
2012,TAMPINES,5,Model A,76,497697.4656
2012,TAMPINES,11,Model A,76,486759.0597
2012,TAMPINES,2,Model A,77,563327.9006
2012,TAMPINES,8,Model A,80,488946.7409
2012,TAMPINES,5,Model A,81,503166.6685
2012,TAMPINES,5,Model A,82,508635.8714
2012,TAMPINES,8,Model A,82,479102.1756
2012,TAMPINES,2,Model A,82,475820.6539
2012,TAMPINES,5,Model A,83,530512.6831
2012,TAMPINES,5,Model A,83,496603.625
2012,TAMPINES,8,Model A,83,487852.9003
2012,TAMPINES,5,Model A,83,486759.0597
2012,TAMPINES,5,Model A,83,481289.8568
2012,TAMPINES,2,Model A,83,481289.8568
2012,TAMPINES,5,Model A,83,471445.2916
2012,TAMPINES,14,Model A,84,554577.1759
2012,TAMPINES,14,Model A,84,545826.4513
2012,TAMPINES,14,Model A,84,545826.4513
2012,TAMPINES,5,Premium Apartment,84,543420.002
2012,TAMPINES,5,Premium Apartment,84,541451.0889
2012,TAMPINES,14,Model A,84,538169.5672
2012,TAMPINES,2,Model A,84,492228.2627
2012,TAMPINES,5,Model A,84,491134.4221
2012,TOA PAYOH,5,Improved,60,487852.9003
2012,TOA PAYOH,2,Improved,60,481289.8568
2012,TOA PAYOH,14,Improved,62,450662.3205
2012,TOA PAYOH,17,Improved,63,459413.0451
2012,TOA PAYOH,8,Improved,63,458319.2046
2012,TOA PAYOH,11,Improved,63,426597.8276
2012,TOA PAYOH,8,Model A,71,607081.5239
2012,TOA PAYOH,14,Model A,71,599424.6399
2012,TOA PAYOH,5,Model A,71,579735.5093
2012,TOA PAYOH,5,Model A,71,574266.3064
2012,TOA PAYOH,5,Model A,71,535981.886
2012,TOA PAYOH,5,Model A,73,552389.4948
2012,TOA PAYOH,5,Model A,84,738342.394
2012,TOA PAYOH,5,Model A,84,691307.2489
2012,TOA PAYOH,14,Model A,85,637709.0603
2012,TOA PAYOH,8,Model A,85,610363.0457
2012,TOA PAYOH,29,Model A,86,710996.3794
2012,TOA PAYOH,8,Model A,86,700057.9736
2012,TOA PAYOH,14,Model A,88,760219.2057
2012,TOA PAYOH,20,Model A,89,732873.1911
2012,TOA PAYOH,5,Model A,89,618019.9298
2012,TOA PAYOH,29,Model A,93,820380.4378
2012,TOA PAYOH,26,Model A,93,793034.4232
2012,TOA PAYOH,20,Model A,93,765688.4086
2012,TOA PAYOH,38,Model A,96,842257.2494
2012,WOODLANDS,5,New Generation,64,390501.0884
2012,WOODLANDS,2,New Generation,64,382844.2043
2012,WOODLANDS,2,New Generation,65,404721.016
2012,WOODLANDS,5,New Generation,68,377375.0014
2012,WOODLANDS,2,Simplified,76,400345.6536
2012,WOODLANDS,11,Simplified,81,412377.9
2012,WOODLANDS,2,New Generation,82,453943.8422
2012,WOODLANDS,8,Model A,82,436442.3929
2012,WOODLANDS,11,Model A,83,509729.712
2012,WOODLANDS,5,Model A,83,484571.3786
2012,WOODLANDS,8,Model A,83,482383.6974
2012,WOODLANDS,8,Model A,83,478008.3351
2012,WOODLANDS,5,Model A,83,453943.8422
2012,WOODLANDS,5,Model A,83,450662.3205
2012,WOODLANDS,11,Model A,83,448474.6393
2012,WOODLANDS,5,Model A,83,443005.4364
2012,WOODLANDS,2,Model A,83,437536.2335
2012,WOODLANDS,2,Simplified,83,390501.0884
2012,WOODLANDS,5,Simplified,83,386125.726
2012,WOODLANDS,11,Simplified,83,385031.8855
2012,WOODLANDS,5,Simplified,83,379562.6825
2012,WOODLANDS,5,Simplified,83,371905.7984
2012,WOODLANDS,14,Model A,84,485446.451
2012,WOODLANDS,5,Model A,84,468163.7698
2012,WOODLANDS,2,Model A,84,462694.5669
2012,WOODLANDS,11,Model A,84,459413.0451
2012,WOODLANDS,11,Model A,84,453943.8422
2012,WOODLANDS,11,Model A,84,451756.1611
2012,WOODLANDS,2,Model A,84,448474.6393
2012,WOODLANDS,2,Model A,84,440817.7552
2012,WOODLANDS,2,Model A,84,440817.7552
2012,WOODLANDS,2,Model A,84,437536.2335
2012,WOODLANDS,5,Model A2,84,435348.5523
2012,WOODLANDS,2,Model A,84,434254.7117
2012,WOODLANDS,2,Model A,84,433160.8711
2012,WOODLANDS,5,Model A2,84,420034.7841
2012,WOODLANDS,2,Model A2,84,393782.6101
2012,WOODLANDS,8,Model A,85,484571.3786
2012,WOODLANDS,11,Model A,85,475820.6539
2012,WOODLANDS,11,Model A,85,464882.2481
2012,WOODLANDS,2,Model A,85,462694.5669
2012,WOODLANDS,8,Model A,85,451756.1611
2012,WOODLANDS,2,Model A,85,448474.6393
2012,WOODLANDS,8,Model A,85,443005.4364
2012,WOODLANDS,5,Model A2,85,443005.4364
2012,WOODLANDS,11,Model A,85,443005.4364
2012,WOODLANDS,8,Model A,85,440270.8349
2012,WOODLANDS,11,Model A,85,437536.2335
2012,WOODLANDS,11,Model A,85,437536.2335
2012,WOODLANDS,2,Model A,85,437536.2335
2012,WOODLANDS,2,Model A,85,437536.2335
2012,WOODLANDS,8,Model A2,85,437536.2335
2012,WOODLANDS,5,Model A2,85,435348.5523
2012,WOODLANDS,5,Model A,85,432067.0306
2012,WOODLANDS,5,Model A,85,426597.8276
2012,WOODLANDS,2,Model A,85,418940.9435
2012,WOODLANDS,11,Model A2,85,415659.4218
2012,WOODLANDS,2,Premium Apartment,86,473632.9727
2012,WOODLANDS,5,Model A,86,438630.0741
2012,WOODLANDS,5,Premium Apartment,87,494415.9438
2012,WOODLANDS,2,Premium Apartment,87,481289.8568
2012,WOODLANDS,5,Premium Apartment,87,479102.1756
2012,WOODLANDS,5,Premium Apartment,87,453943.8422
2012,WOODLANDS,2,Model A,87,420581.7044
2012,WOODLANDS,11,Model A,88,426597.8276
2012,WOODLANDS,5,Model A,89,391594.929
2012,WOODLANDS,14,Model A,90,459290.535
2012,WOODLANDS,2,Premium Apartment,91,472320.364
2012,YISHUN,8,New Generation,69,424410.1465
2012,YISHUN,5,Model A,70,481289.8568
2012,YISHUN,11,New Generation,71,460506.8857
2012,YISHUN,5,New Generation,71,443005.4364
2012,YISHUN,5,New Generation,71,423316.3059
2012,YISHUN,5,New Generation,72,511917.3932
2012,YISHUN,5,New Generation,72,508635.8714
2012,YISHUN,5,New Generation,72,481289.8568
2012,YISHUN,8,Model A,72,480196.0162
2012,YISHUN,5,New Generation,72,470351.451
2012,YISHUN,5,Model A,72,461600.7263
2012,YISHUN,5,New Generation,72,460506.8857
2012,YISHUN,5,New Generation,72,459413.0451
2012,YISHUN,5,Model A,72,457225.364
2012,YISHUN,8,Model A,72,453943.8422
2012,YISHUN,2,New Generation,72,443005.4364
2012,YISHUN,2,Model A,72,432067.0306
2012,YISHUN,2,Model A,72,425503.987
2012,YISHUN,5,Model A,72,423316.3059
2012,YISHUN,5,Simplified,72,415659.4218
2012,YISHUN,5,Simplified,72,406908.6971
2012,YISHUN,5,Simplified,72,381750.3637
2012,YISHUN,2,Simplified,72,377375.0014
2012,YISHUN,11,Simplified,72,371905.7984
2012,YISHUN,5,Model A,73,475820.6539
2012,YISHUN,11,Model A,73,469257.6104
2012,YISHUN,5,Model A,73,456131.5234
2012,YISHUN,2,Model A,73,446286.9581
2012,YISHUN,8,Simplified,73,443005.4364
2012,YISHUN,2,Model A,73,432067.0306
2012,YISHUN,11,Model A,73,430973.19
2012,YISHUN,11,Simplified,73,416630.7522
2012,YISHUN,5,Simplified,73,399251.813
2012,YISHUN,5,Model A,74,525043.4802
2012,YISHUN,8,Model A,74,519574.2772
2012,YISHUN,8,Model A,74,497697.4656
2012,YISHUN,5,Model A,74,452727.4915
2012,YISHUN,8,Simplified,74,443005.4364
2012,YISHUN,11,Simplified,74,437536.2335
2012,YISHUN,5,Simplified,74,417847.103
2012,YISHUN,11,Simplified,74,416753.2624
2012,YISHUN,11,Simplified,74,408002.5377
2012,YISHUN,5,Simplified,74,404721.016
2012,YISHUN,2,Simplified,74,401439.4942
2012,YISHUN,8,Simplified,74,399251.813
2012,YISHUN,2,Simplified,74,393782.6101
2012,YISHUN,5,Simplified,74,390501.0884
2012,YISHUN,8,Simplified,74,389407.2478
2012,YISHUN,11,Simplified,74,388313.4072
2012,YISHUN,8,Simplified,74,387219.5666
2012,YISHUN,5,Model A,75,499666.3786
2012,YISHUN,5,Model A,75,498572.538
2012,YISHUN,8,Model A,75,494415.9438
2012,YISHUN,5,Model A,75,475820.6539
2012,YISHUN,2,Model A,75,470351.451
2012,YISHUN,8,Model A,75,464882.2481
2012,YISHUN,8,Model A,75,464882.2481
2012,YISHUN,11,Model A,75,453943.8422
2012,YISHUN,5,Simplified,75,412377.9
2012,YISHUN,2,Model A,75,404721.016
2012,YISHUN,5,Simplified,75,401439.4942
2012,YISHUN,5,Simplified,75,382844.2043
2012,YISHUN,5,Simplified,75,366436.5955
2012,YISHUN,2,Simplified,75,363155.0738
2012,YISHUN,5,Simplified,75,363155.0738
2012,YISHUN,8,Model A,76,453943.8422
2012,YISHUN,11,Model A,76,450662.3205
2012,YISHUN,11,Model A,79,492228.2627
2012,YISHUN,8,Model A,79,473632.9727
2012,YISHUN,2,New Generation,79,416753.2624
2012,YISHUN,8,Model A,80,437536.2335
2012,YISHUN,8,Model A,82,481289.8568
2012,ANG MO KIO,11,New Generation,63,511369.2239
2012,ANG MO KIO,8,New Generation,64,529944.6017
2012,ANG MO KIO,11,New Generation,64,527759.2631
2012,ANG MO KIO,11,New Generation,64,487330.4997
